Event Name,Date and Time,URL
ARTBus Trip to Washington D.C.,"Thursday, October 24, 2024, Starts: 10/24/2024 11:00 PM (ET)
Ends: 10/26/2024 5:00 AM (ET)",https://calendar.buffalo.edu/event/artbus-trip-to-washington-dc/
10/25 University at Buffalo Men's Tennis vs MAC Invitational,"Thursday, October 24, 2024, Starts: 10/25/2024 12:00 AM (ET)",https://calendar.buffalo.edu/event/1025-university-at-buffalo-mens-tennis-vs-mac-invitational/
Oral Communication Lab (every friday),"Thursday, October 24, 2024, 10/25/2024, 12:00 AM - 4:00 PM (ET)",https://calendar.buffalo.edu/event/oral-communication-lab-every-friday-2/
Open REC: Basketball,"Thursday, October 24, 2024, 10/25/2024, 6:00 AM - 8:00 AM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-968/
Open REC: Fitness Center,"Thursday, October 24, 2024, 10/25/2024, 6:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-fitness-center-856/
Open REC: Indoor Jogging Track,"Thursday, October 24, 2024, 10/25/2024, 6:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-indoor-jogging-track-377/
Open REC: Racquetball,"Thursday, October 24, 2024, 10/25/2024, 6:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-racquetball-397/
Open REC: Swim,"Thursday, October 24, 2024, 10/25/2024, 7:00 AM - 8:30 AM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1518/
Open REC: Badminton,"Thursday, October 24, 2024, 10/25/2024, 8:00 AM - 7:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-badminton-305/
Open REC: Basketball,"Thursday, October 24, 2024, 10/25/2024, 8:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-1061/
Open REC: Fitness Center,"Thursday, October 24, 2024, 10/25/2024, 8:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-fitness-center-962/
Open REC: Racquetball/Squash,"Thursday, October 24, 2024, 10/25/2024, 8:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-racquetballsquash-305/
Open REC: Walleyball,"Thursday, October 24, 2024, 10/25/2024, 9:00 AM - 10:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-walleyball-5/
Peter J. Johnson National Civil Rights Trial Competition,"Thursday, October 24, 2024, 10/25/2024, 9:00 AM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/peter-j-johnson-national-civil-rights-trial-competition-5/
Indigenous Writes!,"Thursday, October 24, 2024, 10/25/2024, 10:00 AM - 12:00 PM (ET)",https://calendar.buffalo.edu/event/indigenous-writes-5/
Open REC: Meditation,"Thursday, October 24, 2024, 10/25/2024, 10:00 AM - 11:00 AM (ET)",https://calendar.buffalo.edu/event/open-rec-meditation-223/
28th Annual Buffalo DNA Replication and Repair Symposium,"Thursday, October 24, 2024, 10/25/2024, 12:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/28th-annual-buffalo-dna-replication-and-repair-symposium-1/
CSTEP Research Luncheon A,"Thursday, October 24, 2024, 10/25/2024, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/cstep-research-luncheon-a-6/
Open REC: Swim,"Friday, October 25, 2024, 10/25/2024, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1386/
Open REC: Swim,"Friday, October 25, 2024, 10/25/2024, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1697/
"SPHHP: The 9th Annual Richard V. Lee, MD Lectureship in Global Health","Friday, October 25, 2024, 10/25/2024, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/fall-2024-eeh-seminar-series-6/
"SPHHP: The 9th Annual Richard V. Lee, MD Lectureship in Global Health","Friday, October 25, 2024, 10/25/2024, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/sphhp-the-9th-annual-richard-v-lee-md-lectureship-in-global-health/
Spinning,"Friday, October 25, 2024, 10/25/2024, 12:00 PM - 12:45 PM (ET)",https://calendar.buffalo.edu/event/spinning-134/
Yoga,"Friday, October 25, 2024, 10/25/2024, 12:00 PM - 12:45 PM (ET)",https://calendar.buffalo.edu/event/yoga-240/
The Role of Risk-Related Behaviors and Mental Health on Alcohol Outcomes Among U.S. Army Reserve and National Guard Soldiers,"Friday, October 25, 2024, 10/25/2024, 12:15 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/the-role-of-risk-related-behaviors-and-mental-health-on-alcohol-outcomes-among-united-states-army-reserve-and-national-guard-usarng-soldiers/
Oral Communication Lab,"Friday, October 25, 2024, 10/25/2024, 1:00 PM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/oral-communication-lab-6/
Graduate Anthropology Lecture Series: Dr. Ricardo Godinho,"Friday, October 25, 2024, 10/25/2024, 1:30 PM - 2:30 PM (ET)",https://calendar.buffalo.edu/event/graduate-anthropology-lecture-series-dr-ricardo-godinho/
Spotlight Symposia Series,"Friday, October 25, 2024, 10/25/2024, 3:30 PM - 6:00 PM (ET)",https://calendar.buffalo.edu/event/spotlight-symposia-series/
Bulls Team Shop,"Friday, October 25, 2024, 10/25/2024, 4:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/event/bulls-team-shop-859/
Charles S. Desmond Moot Court Competition,"Friday, October 25, 2024, 10/25/2024, 4:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/event/charles-s-desmond-moot-court-competition-14/
Haudenosaunee Arts & Material Culture Workshop: Cornhusk Dolls,"Friday, October 25, 2024, 10/25/2024, 4:00 PM - 6:00 PM (ET)",https://calendar.buffalo.edu/event/haudenosaunee-arts--material-culture-workshop-cornhusk-dolls/
Open REC: Meditation,"Friday, October 25, 2024, 10/25/2024, 4:00 PM - 6:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-meditation-224/
"William S. Burhans Memorial Lecture: Michael M. Cox, PhD","Friday, October 25, 2024, 10/25/2024, 4:00 PM - 5:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/28th-annual-buffalo-dna-replication-and-repair-symposium/
Open REC: Basketball,"Friday, October 25, 2024, 10/25/2024, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-969/
Open REC: Swim,"Friday, October 25, 2024, 10/25/2024, 5:00 PM - 8:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1519/
Open REC: Unplug & Play,"Friday, October 25, 2024, 10/25/2024, 5:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-unplug--play-23/
10/25 6:00 PM University at Buffalo Women's Volleyball at Central Michigan,"Friday, October 25, 2024, 10/25/2024, 6:00 PM (ET)",https://calendar.buffalo.edu/event/1025-university-at-buffalo-womens-volleyball-at-central-michigan/
Open REC: Swim,"Friday, October 25, 2024, 10/25/2024, 6:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1622/
AOD Halloween Bingo,"Friday, October 25, 2024, 10/25/2024, 7:00 PM - 9:00 PM (ET)",https://calendar.buffalo.edu/event/aod-halloween-bingo/
Zodiaque Dance Company Celebration 50 Fall Program,"Friday, October 25, 2024, 10/25/2024, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/zodiaque-dance-company-celebration-50-fall-program-1/
Belong at UB | Dustin Dean and Conjuring Charlotte,"Friday, October 25, 2024, 10/25/2024, 8:00 PM - 9:00 PM (ET)",https://calendar.buffalo.edu/event/belong-at-ub--dustin-dean-and-conjuring-charlotte/
28th Annual Buffalo DNA Replication and Repair Symposium,"Friday, October 25, 2024, 10/26/2024, 8:00 AM - 1:30 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/28th-annual-buffalo-dna-replication-and-repair-symposium-2/
Spotlight Symposia Series,"Friday, October 25, 2024, 10/26/2024, 8:00 AM - 6:00 PM (ET)",https://calendar.buffalo.edu/event/spotlight-symposia-series-1/
Fall Open House,"Friday, October 25, 2024, 10/26/2024, 9:00 AM - 3:00 PM (ET)",https://calendar.buffalo.edu/event/fall-open-house-2/
Peter J. Johnson National Civil Rights Trial Competition,"Friday, October 25, 2024, 10/26/2024, 9:00 AM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/peter-j-johnson-national-civil-rights-trial-competition-6/
Rudy Bruner Debates on Urban Excellence,"Friday, October 25, 2024, 10/26/2024, 9:00 AM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/rudy-bruner-debates-on-urban-excellence/
10/26 11:00 AM University at Buffalo Swimming and Diving vs Eastern Michigan,"Friday, October 25, 2024, 10/26/2024, 11:00 AM (ET)",https://calendar.buffalo.edu/event/1026-1100-am-university-at-buffalo-swimming-and-diving-vs-eastern-michigan/
Bulls Team Shop,"Friday, October 25, 2024, 10/26/2024, 11:00 AM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/bulls-team-shop-876/
Open REC: Fitness Center,"Friday, October 25, 2024, 10/26/2024, 11:00 AM - 4:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-fitness-center-904/
Open REC: Meditation,"Friday, October 25, 2024, 10/26/2024, 11:00 AM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-meditation-225/
Open REC: Racquetball,"Friday, October 25, 2024, 10/26/2024, 11:00 AM - 4:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-racquetball-445/
10/26 12:00 PM University at Buffalo Football at Ohio,"Friday, October 25, 2024, 10/26/2024, 12:00 PM (ET)",https://calendar.buffalo.edu/event/1026-university-at-buffalo-football-at-ohio/
Open REC: Basketball,"Friday, October 25, 2024, 10/26/2024, 2:00 PM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-970/
Open REC: Volleyball,"Friday, October 25, 2024, 10/26/2024, 2:00 PM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-volleyball-41/
10/26 4:00 PM University at Buffalo Women's Volleyball at Central Michigan,"Friday, October 25, 2024, 10/26/2024, 4:00 PM (ET)",https://calendar.buffalo.edu/event/1026-university-at-buffalo-womens-volleyball-at-central-michigan/
Zodiaque Dance Company Celebration 50 Fall Program,"Friday, October 25, 2024, 10/26/2024, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/zodiaque-dance-company-celebration-50-fall-program-2/
SBA: Halloween Scarrister’s Party,"Friday, October 25, 2024, 10/26/2024, 8:00 PM - 11:00 PM (ET)",https://calendar.buffalo.edu/event/sba-scarristers-party/
Peter J. Johnson National Civil Rights Trial Competition,"Friday, October 25, 2024, 10/27/2024, 9:00 AM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/peter-j-johnson-national-civil-rights-trial-competition-7/
A Seat at the Table: Midterm Writing Retreat for Graduate Students of Color,"Sunday, October 27, 2024, 10/27/2024, 10:00 AM - 4:00 PM (ET)",https://calendar.buffalo.edu/event/a-seat-at-the-table-midterm-writing-retreat-for-graduate-students-of-color/
Open REC: Fitness Center,"Sunday, October 27, 2024, 10/27/2024, 11:00 AM - 4:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-fitness-center-905/
Open REC: Indoor Jogging Track,"Sunday, October 27, 2024, 10/27/2024, 11:00 AM - 12:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-indoor-jogging-track-415/
Open REC: Meditation,"Sunday, October 27, 2024, 10/27/2024, 11:00 AM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-meditation-226/
Open REC: Racquetball,"Sunday, October 27, 2024, 10/27/2024, 11:00 AM - 4:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-racquetball-446/
ARC Blended Full Lifeguard Course (BLG3),"Sunday, October 27, 2024, 10/27/2024, 11:30 AM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/arc-blended-full-lifeguard-course-blg3-29/
Open REC: Swim,"Sunday, October 27, 2024, 10/27/2024, 12:00 PM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1388/
Private Swim Lessons (for Adults),"Sunday, October 27, 2024, 10/27/2024, 12:00 PM - 12:30 PM (ET)",https://calendar.buffalo.edu/event/private-swim-lessons-for-adults-829/
Small Group Swim Lessons (Adult Beginner),"Sunday, October 27, 2024, 10/27/2024, 12:45 PM - 1:15 PM (ET)",https://calendar.buffalo.edu/event/small-group-swim-lessons-adult-beginner-91/
10/27 1:00 PM University at Buffalo Women's Soccer at Miami (OH),"Sunday, October 27, 2024, 10/27/2024, 1:00 PM (ET)",https://calendar.buffalo.edu/event/1027-100-pm-university-at-buffalo-womens-soccer-at-miami-oh/
A SEAT AT THE TABLE: A WRITING GROUP FOR GRADUATE STUDENTS OF COLOR,"Sunday, October 27, 2024, 10/27/2024, 1:30 PM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/a-seat-at-the-table-a-writing-group-for-graduate-students-of-color-20/
Private Swim Lessons (for Adults),"Sunday, October 27, 2024, 10/27/2024, 1:30 PM - 2:00 PM (ET)",https://calendar.buffalo.edu/event/private-swim-lessons-for-adults-835/
10/27 2:00 PM University at Buffalo Women's Basketball vs Daemen (Exhibition),"Sunday, October 27, 2024, 10/27/2024, 2:00 PM (ET)",https://calendar.buffalo.edu/event/1028-university-at-buffalo-womens-basketball-vs-daemen-exhibition-1/
Open REC: Basketball,"Sunday, October 27, 2024, 10/27/2024, 2:00 PM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-971/
Open REC: Volleyball,"Sunday, October 27, 2024, 10/27/2024, 2:00 PM - 4:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-volleyball-42/
Zodiaque Dance Company Celebration 50 Fall Program,"Sunday, October 27, 2024, 10/27/2024, 2:00 PM - 4:00 PM (ET)",https://calendar.buffalo.edu/event/zodiaque-dance-company-celebration-50-fall-program-3/
Private Swim Lessons (for Adults),"Sunday, October 27, 2024, 10/27/2024, 2:15 PM - 2:45 PM (ET)",https://calendar.buffalo.edu/event/private-swim-lessons-for-adults-841/
Open REC: Basketball,"Sunday, October 27, 2024, 10/28/2024, 6:00 AM - 8:00 AM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-972/
Open REC: Fitness Center,"Sunday, October 27, 2024, 10/28/2024, 6:00 AM - 10:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-fitness-center-857/
Open REC: Indoor Jogging Track,"Sunday, October 27, 2024, 10/28/2024, 6:00 AM - 10:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-indoor-jogging-track-378/
Open REC: Racquetball,"Monday, October 28, 2024, 10/28/2024, 6:00 AM - 10:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-racquetball-398/
Open REC: Swim,"Monday, October 28, 2024, 10/28/2024, 7:00 AM - 8:30 AM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1520/
Open REC: Badminton,"Monday, October 28, 2024, 10/28/2024, 8:00 AM - 7:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-badminton-306/
Open REC: Basketball,"Monday, October 28, 2024, 10/28/2024, 8:00 AM - 5:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-1062/
Open REC: Fitness Center,"Monday, October 28, 2024, 10/28/2024, 8:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-fitness-center-963/
Open REC: Racquetball/Squash,"Monday, October 28, 2024, 10/28/2024, 8:00 AM - 9:45 PM (ET)",https://calendar.buffalo.edu/event/open-rec-racquetballsquash-306/
Helix Bar Review Tabling,"Monday, October 28, 2024, 10/28/2024, 8:30 AM - 10:00 AM (ET)",https://calendar.buffalo.edu/event/helix-bar-review-tabling-4/
Mentor-Protégé Mentoring Workshop Series: Conflict Resolution in Mentoring,"Monday, October 28, 2024, 10/28/2024, 9:00 AM - 10:00 AM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/mentor-protg-mentoring-workshop-series-conflict-resolution-in-mentoring/
CSO: Sip and Share - NEW LOCATION,"Monday, October 28, 2024, 10/28/2024, 10:30 AM - 11:30 AM (ET)",https://calendar.buffalo.edu/event/cso-sip-and-share-7/
Open REC: Swim,"Monday, October 28, 2024, 10/28/2024, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1389/
Open REC: Swim,"Monday, October 28, 2024, 10/28/2024, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1698/
Soc Bites: Sociology PhD Student Lunch,"Monday, October 28, 2024, 10/28/2024, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/soc-bites-sociology-phd-student-lunch-4/
Three Minute Thesis (3MT) preliminary competition,"Monday, October 28, 2024, 10/28/2024, 12:00 PM - 4:00 PM (ET)",https://calendar.buffalo.edu/event/three-minute-thesis-3mt-preliminary-competition-4/
Body Bar Blast,"Monday, October 28, 2024, 10/28/2024, 12:10 PM - 12:50 PM (ET)",https://calendar.buffalo.edu/event/body-bar-blast-46/
American Constitution Society (ACS): Know Your Rights: Free Speech & the Right to Protest,"Monday, October 28, 2024, 10/28/2024, 12:30 PM - 2:00 PM (ET)",https://calendar.buffalo.edu/event/american-constitution-society-acs-know-your-rights-free-speech--the-right-to-protest/
Cancelled - Coffee Conversations: Lateral Violence,"Monday, October 28, 2024, 10/28/2024, 2:00 PM - 3:00 PM (ET)",https://calendar.buffalo.edu/event/coffee-conversations-lateral-violence/
"Visiting Guest Lecture: Gabriela Leandro Pereira (Universidade Federal da Bahia, Salvador, Brazil) on ""Ruins of the Atlantic South""","Monday, October 28, 2024, 10/28/2024, 2:00 PM - 3:30 PM (ET)",https://calendar.buffalo.edu/event/visiting-guest-lecture-gabriela-leandro-pereira-universidade-federal-da-bahia-salvador-brazil-on-ruins-of-the-atlantic-south/
LexisNexis: Monday Meditations,"Monday, October 28, 2024, 10/28/2024, 3:00 PM - 3:30 PM (ET)",https://calendar.buffalo.edu/event/lexisnexis-monday-meditations-6/
Neuroscience Seminar Series: Therapeutic Targeting of Complement C5a Receptors in Neurodegenerativ,"Monday, October 28, 2024, 10/28/2024, 3:00 PM - 4:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/neuroscience-seminar-series-trent-woodruff-phd-university-of-queensland--australia/
"GEM Work-in-Progress Talk: ""Hijacking bacterial translesion DNA synthesis for therapeutic gain"" Dr","Monday, October 28, 2024, 10/28/2024, 4:00 PM - 5:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/biochemistry-gem-work-in-progress-talk-with-dr-mark-sutton-ub-department-of-biochemistry/
PCORI Workshop Series: The Methodology Standards and Other Expectations for Pragmatic Studies,"Monday, October 28, 2024, 10/28/2024, 4:00 PM - 5:30 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/pcori-workshop-series-the-methodology-standards-and-other-expectations-for-pragmatic-studies/
Open REC: Basketball,"Monday, October 28, 2024, 10/28/2024, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-basketball-876/
Open REC: Meditation,"Monday, October 28, 2024, 10/28/2024, 5:00 PM - 9:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-meditation-164/
Open REC: Swim,"Monday, October 28, 2024, 10/28/2024, 5:00 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1521/
Spin Boot Camp,"Monday, October 28, 2024, 10/28/2024, 5:00 PM - 5:45 PM (ET)",https://calendar.buffalo.edu/event/spinning-114/
Yoga for Student Well-being: Mondays with Tara,"Monday, October 28, 2024, 10/28/2024, 5:15 PM - 6:30 PM (ET)",https://calendar.buffalo.edu/event/yoga-for-student-well-being-mondays-with-tara-16/
OSA & Women’s Bar Association of the State of New York (WBASNY): 8 Minute Networking Event,"Monday, October 28, 2024, 10/28/2024, 5:45 PM - 7:15 PM (ET)",https://calendar.buffalo.edu/event/osa--womens-bar-association-of-the-state-of-new-york-wbasny-8-minute-networking-event/
CPR Training - Basic Life Support,"Monday, October 28, 2024, 10/28/2024, 6:00 PM - 9:00 PM (ET)",https://calendar.buffalo.edu/event/cpr-training---basic-life-support-446/
CPR Training - Basic Life Support with First Aid,"Monday, October 28, 2024, 10/28/2024, 6:00 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/cpr-training---basic-life-support-with-first-aid-89/
Open REC: Swim,"Monday, October 28, 2024, 10/28/2024, 6:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/event/open-rec-swim-1623/
ARC Lifeguard Instructor Course (LGI1),"Monday, October 28, 2024, 10/28/2024, 6:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/arc-lifeguard-instructor-course-lgi1-16/
